#---------------------------------------------------------
# Best fthr for global dispersion optimisation for ASIC378.
# Rows: #Channels
# Columns: Peaking time
#---------------------------------------------------------
7	7	7	7	6	5	5	5	
3	2	2	2	2	2	2	2	
7	7	7	7	7	7	7	7	
2	1	1	1	1	1	1	1	
7	7	7	7	7	7	7	7	
7	7	7	7	7	7	7	7	
7	7	7	7	7	7	7	7	
0	0	0	0	0	0	0	0	
7	7	7	7	7	7	7	7	
7	7	7	7	7	7	7	7	
0	0	0	0	0	0	0	0	
7	7	7	7	7	7	7	7	
7	7	7	7	7	7	7	7	
1	1	1	1	1	1	1	1	
7	7	7	7	7	7	7	7	
6	6	6	6	7	7	7	7	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
7	7	7	7	7	7	7	7	
7	6	7	7	7	6	7	6	
7	7	7	7	7	7	7	7	
0	0	0	0	0	0	0	0	
3	3	3	3	3	3	3	3	
1	1	1	1	1	1	1	1	
7	7	7	7	7	7	7	7	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
4	4	4	4	4	4	4	4	
2	2	2	2	2	2	2	2	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
3	3	3	3	3	3	3	3	
