#---------------------------------------------------------
# Best fthr for global dispersion optimisation for ASIC171.
# Rows: #Channels
# Columns: Peaking time
#---------------------------------------------------------
7	2	1	0	0	0	0	0	
0	0	0	0	0	0	0	0	
2	2	2	1	1	2	2	2	
4	4	4	4	4	4	4	4	
6	6	6	6	6	6	6	6	
7	7	7	7	7	7	7	7	
3	3	3	3	3	3	3	3	
7	7	7	7	7	7	7	7	
0	0	0	0	0	0	0	0	
7	7	7	7	7	7	7	7	
4	4	4	4	4	5	5	5	
7	7	7	7	7	7	7	7	
2	2	2	3	3	3	3	3	
7	7	7	7	7	7	7	7	
7	7	7	7	7	7	7	7	
2	2	2	2	2	3	3	3	
5	5	4	4	4	4	4	4	
3	3	3	3	3	3	3	3	
5	5	5	5	5	5	5	5	
7	7	7	7	7	7	7	7	
5	5	5	6	5	6	5	5	
7	7	7	7	7	7	7	7	
6	6	6	6	6	6	6	6	
7	7	7	7	7	7	7	7	
6	6	6	6	6	6	6	6	
2	2	2	2	2	2	2	2	
1	1	1	1	1	1	1	1	
5	5	5	5	5	5	5	5	
7	7	7	7	7	7	7	7	
0	0	0	0	0	0	0	0	
7	7	7	7	7	7	7	7	
7	7	7	7	7	7	7	7	
