#---------------------------------------------------------
# Best fthr for global dispersion optimisation for ASIC347.
# Rows: #Channels
# Columns: Peaking time
#---------------------------------------------------------
7	7	7	7	7	7	7	7	
7	7	7	7	7	7	7	7	
0	1	0	1	1	1	1	1	
2	2	2	2	2	2	2	2	
1	1	1	1	1	1	1	1	
6	6	6	6	6	6	6	6	
2	2	2	2	2	2	2	2	
3	3	3	3	3	3	3	3	
0	1	1	1	1	1	1	1	
2	1	2	2	2	2	2	2	
3	3	3	3	3	3	3	3	
0	0	0	1	1	1	1	1	
0	0	0	0	0	0	0	1	
7	7	7	7	7	7	7	7	
2	2	2	2	2	2	2	2	
3	3	3	3	3	3	3	4	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
2	2	2	2	2	2	2	2	
4	4	4	4	4	4	4	4	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
7	7	7	7	7	7	7	7	
4	4	4	4	4	4	4	4	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
6	6	6	5	5	6	6	6	
4	4	4	4	4	4	4	4	
0	0	0	0	0	0	0	0	
4	4	4	3	3	3	3	4	
0	0	0	0	0	0	0	0	
